id,uri,siglaTipo,codTipo,numero,ano,ementa
2483688,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483688,PL,139,394,2025,Dispõe sobre a isenção do Imposto de Renda para portadores de Transtorno do Espectro Autista (TEA) e seus responsáveis legais ou pais.
2483701,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483701,PL,139,395,2025,"Altera o art. 6º da Lei nº 8.078, de 11 de setembro de 1990, a fim de incluir no rol de direitos básicos do consumidor a comunicação direta com o fornecedor por meio dos canais de atendimento disponibilizados, inclusive telefônico, sem custos para o consumidor, para fins de informação, reclamação, contestação, suspensão, cancelamento ou devolução de produtos e serviços."
2483718,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483718,PL,139,396,2025,"Dispõe sobre direitos dos consumidores do setor aéreo, tratando do direito de arrependimento na compra de passagens aéreas, alterações de voos, cancelamentos e responsabilidade das companhias aéreas em casos de alteração ou cancelamento, e dá outras providências."
2483727,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483727,PL,139,397,2025,"Dispõe sobre a criação da Rota Turística da Região do Caparaó Capixaba, no Estado do Espírito Santo, e dá outras providências."
2483730,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483730,PL,139,398,2025,"Dispõe que, nas aulas de educação física, os serviços de iniciação desportiva serão obrigatoriamente ministrados por profissionais de educação física com formação acadêmica específica na área e regularmente registrados nos Conselhos Regionais de Educação Física."
2483732,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483732,PL,139,399,2025,"Altera a Lei nº 9.847, de 26 de outubro de 1999, para dispor sobre penalidades relativas à comercialização de combustíveis e biocombustíveis."
2483741,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483741,PL,139,400,2025,"Altera a Lei 11.482, de 31 de maio de 2007, para isentar do imposto de renda os rendimentos de até R$ 10.000,00 das pessoas físicas."
2483780,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483780,PL,139,401,2025,"Altera o art. 352, do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para instituir o crime de evasão."
2483785,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483785,PL,139,402,2025,"Dispõe sobre a proteção de símbolos e figuras religiosas contra atos de desrespeito, vilipêndio ou degradação pública."
2483803,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483803,PL,139,403,2025,"Altera a Lei nº 13.431, de 4 de abril de 2017, e a Lei nº 8.069, de 13 de julho de 1990, para assegurar acompanhamento psicossocial a crianças e adolescentes, filhos enteados e coabitantes de vítimas de feminicídio tentado ou consumado."
2483804,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483804,PL,139,404,2025,"Altera o Art. 21 da Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para incluir a proibição da atuação de pessoas não autorizadas para a vigilância e cobrança de veículos nas vias públicas."
2483805,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483805,PL,139,405,2025,Dispõe sobre o procedimento de revista pessoal em estabelecimentos prisionais e assemelhados.
2483819,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483819,PL,139,406,2025,Inscreve o nome de Dorothy Stang no Livro dos Heróis e Heroínas da Pátria.
2483837,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483837,PL,139,409,2025,"Altera as Leis nº 10.332, de 19 de dezembro de 2001, nº 11.540, de 12 de novembro de 2007, e nº 13.756, de 12 de dezembro de 2018, para destinar recursos de prêmios lotéricos não reclamados ao Programa de Fomento à Pesquisa em Saúde por meio do Fundo Nacional de Desenvolvimento Científico e Tecnológico – FNDCT."
2483840,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483840,PL,139,410,2025,Dispõe sobre a criação da Rede Nacional de Ambientes Seguros para Grupos em Situação de Vulnerabilidade Social.
2483841,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483841,PL,139,411,2025,Institui o Programa Nacional de Fomento à Pesquisa em Biotecnologia na Amazônia Legal.
2483852,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483852,PL,139,413,2025,"Altera a Lei nº 13.146, de 06 de julho de 2015 (Estatuto da Pessoa com Deficiência) para dispor sobre o direito à moradia para pessoas com deficiência."
2483853,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483853,PL,139,414,2025,"Altera a Lei nº 9.503, de 23 de setembro de 1997, que “institui o Código de Trânsito Brasileiro”, a fim de isentar motoristas por aplicativos e taxistas do pagamento da tarifa do estacionamento rotativo pago nas vias públicas."
2483854,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483854,PL,139,415,2025,"Altera o art. 1º da Lei nº 5.433, de 8 de maio de 1968, para dispor sobre documentos particulares."
2483858,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483858,PL,139,416,2025,"Altera os artigos 270 e 271 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para aumentar as penas dos crimes de envenenamento de água potável e de substâncias alimentícias ou medicinais."
2483861,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483861,PL,139,417,2025,Estabelece critérios e obrigações para a criação de cães de raças consideradas potencialmente perigosas e dá outras providências.
2483862,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483862,PL,139,418,2025,Dispõe sobre adicional de alíquota da Contribuição Social sobre o Lucro Líquido para instituições financeiras.
2483863,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483863,PL,139,420,2025,"Institui o Programa Nacional de Infraestruturas Sustentáveis e Resilientes – PNISR, cria o Selo de Sustentabilidade e Resiliência da Infraestrutura e dá outras providências."
2483870,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483870,PL,139,421,2025,Dispõe sobre a obrigatoriedade de instituições financeiras promoverem alertas educativos e de conscientização durante transações identificadas como destinadas a plataformas de apostas e dá outras providências.
2483872,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483872,PL,139,422,2025,"Acrescenta artigo à Lei nº 7.498, de 1986, para dispor sobre a criação de incentivos aos profissionais de enfermagem que atuam em salas de vacinação."
2483876,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483876,PL,139,425,2025,Inscreve o nome de Antônio João Ribeiro no Livro dos Heróis e Heroínas da Pátria
2483881,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483881,PL,139,426,2025,"Dispõe sobre o reconhecimento do trabalho das benzedeiras e dos benzedeiros como prática integrante de atores sociais da cultura popular brasileira e da Política Nacional de Educação Popular em Saúde no Sistema Único de Saúde - PNEPS – SUS e fica reconhecido como de relevante interesse cultural, social e imaterial o benzimento, as benzedeiras e os benzedeiros."
2483884,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483884,PL,139,427,2025,"Dispõe sobre a obrigatoriedade de veiculação de mensagens de conscientização acerca da ludopatia (jogo compulsivo) antes de jogos e publicidade de apostas (“bets”) em meios de comunicação de massa, cria medidas de prevenção e assistência aos afetados, institui serviço telefônico específico para apoio e dá outras providências."
2483886,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483886,PL,139,428,2025,"Institui o Programa Nacional de Saúde Bucal da Pessoa com Deficiência com o objetivo de assegurar o acesso universal, integral e equitativo aos cuidados odontológicos especializados."
2483888,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483888,PL,139,429,2025,"Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para dispensar a aferição do equipamento tacógrafo, para os veículos de carga de primeiro emplacamento."
2483889,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483889,PL,139,430,2025,"Institui o Programa Nacional de Apoio à Atenção da Saúde (Lei Mais Saúde), com a finalidade de captar e canalizar recursos para ações e serviços de saúde, e dá outras providências."
2483893,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483893,PL,139,433,2025,"Altera o Decreto-Lei no 2.848, de 7 de dezembro de 1940; a Lei nº 5.371, de 5 de dezembro de 1967; a Lei nº 6.001, de 19 de dezembro de 1973; e a Lei no 14.701, de 20 de outubro de 2023, com o objetivo de regulamentar o poder de polícia da Fundação Nacional dos Povos Indígenas, coibir o esbulho possessório e garantir que o proprietário tenha direito integral de uso da área até que seja indenizado pela terra nua e pelas benfeitorias na hipótese demarcatória prevista no art. 231 da Constituição Federal."
2483902,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483902,PL,139,435,2025,Enquadra como crime de apologia de crime ou criminoso a comemoração e exaltação pública de organização criminosa ou suas atividades criminosas.
2483911,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483911,PL,139,436,2025,Dispõe sobre o fornecimento gratuito de vacinas essenciais a animais domésticos e dá outras providências.
2483920,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483920,PL,139,437,2025,Dispõe sobre a regulamentação do exercício da profissão de queijista.
2483921,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483921,PL,139,438,2025,"Dispõe sobre a proibição da apresentação ou uso de animal em espetáculos de circo, teatro, musicais e suas variedades e dá outras providências."
2483925,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483925,PL,139,439,2025,Institui a Política Nacional Vida Plena destinada às pessoas idosas em situações de vulnerabilidade socioeconômica e dá outras providências.
2483928,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483928,PL,139,440,2025,"Altera os arts. 37 e 60 da Lei nº 8.078, de 11 de setembro de 1990, que “Dispõe sobre a proteção do consumidor e dá outras providências”, para estabelecer novas penalidades a quem faz, promove ou divulga publicidade que sabe ou deveria saber ser enganosa ou abusiva."
2483941,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483941,PL,139,443,2025,"Institui o Programa Desenrola Cultura, destinado à renegociação de dívidas de profissionais e trabalhadores do setor cultural."
2483942,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483942,PL,139,444,2025,"Altera a Lei nº 12.351, de 22 de dezembro de 2010, que dispõe sobre a exploração e produção de petróleo sob o regime de partilha de produção, para destinar percentual dos royalties às Forças Armadas e às Forças de Segurança Pública."
2483947,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483947,PL,139,445,2025,"Altera a Lei nº 14.597, de 14 de junho de 2023, para tratar da segurança nas arenas esportivas e dos crimes contra a paz no esporte."
2483957,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483957,PL,139,446,2025,Dispõe sobre a autorização para produção e comercialização de produtos e serviços KOSHER no território nacional e dá outras providências.
2483958,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483958,PL,139,447,2025,Dispõe sobre a obrigatoriedade de inclusão do teor de álcool na rotulagem de alimentos que contenham álcool em sua composição.
2483959,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483959,PL,139,448,2025,"Altera a Lei nº 12.651, de 25 de maio de 2012, e a Lei nº 14.119, de 13 de janeiro de 2021, para permitir a utilização do crédito gerado a partir da prestação de serviços ambientais para o pagamento de multas por infrações ambientais e de compensações financeiras advindas do licenciamento ambiental ou de Termo de Ajustamento de Conduta."
2483962,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483962,PL,139,450,2025,"Determina que seja informado ao visitante de edificações tombadas pelo patrimônio público o atual estado de suas condições estruturais, conservação, estabilidade, segurança construtiva e manutenção."
2483964,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483964,PL,139,451,2025,Dispõe sobre a proibição de qualquer forma de tributação ou tarifa sobre transações realizadas por meio do sistema Pix.
2483973,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483973,PL,139,453,2025,"Altera dispositivos da Lei nº 8.934, de 18 de novembro de 1994, e do Decreto nº 1.800, de 30 de janeiro de 1996, para incluir engenheiros nos órgãos e atividades relacionados ao Registro Público de Empresas Mercantis e Atividades Afins."
2483974,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483974,PL,139,454,2025,"Altera a Lei nº 14.133, de 1º de abril de 2021 (Lei de Licitações e Contratos Administrativos), para incluir sanções administrativas aplicáveis às infrações relativas à execução de contratos administrativos, e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para criar tipos penais específicos relacionados à má execução de obras e empreendimentos contratados pela Administração Pública."
2483975,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483975,PL,139,455,2025,"Altera o art. 1º da Lei nº 11.438, de 29 de dezembro de 2006, que dispõe sobre incentivos e benefícios para fomentar as atividades de caráter desportivo, para aumentar os percentuais dos incisos I e II quando os aportes forem destinados a projetos paradesportivos."
2483976,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483976,PL,139,456,2025,"Estabelece diretrizes e normas para a mobilidade urbana sustentável e para a expansão urbana ordenada, visando à prevenção de desastres no âmbito urbano, à redução das desigualdades sociais e ao incentivo de práticas sustentáveis no desenvolvimento urbano."
2483977,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483977,PL,139,457,2025,"Altera a Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima (PNMC), para incluir atividades práticas de educação climática e preparação para eventos climáticos extremos."
2483979,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483979,PL,139,458,2025,"Altera a Lei nº 6.385, de 7 de dezembro de 1976, a Lei nº 6.404, de 15 de dezembro de 1976, e a Lei nº 13.043, de 13 de novembro de 2014, para dispor sobre a divulgação de informações por emissores de valores mobiliários; altera a Lei nº 10.406, de 10 de janeiro de 2002 – Código Civil, para dispor sobre a emissão de debêntures por sociedades limitadas; e dá outras providências."
2483984,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483984,PL,139,459,2025,"Altera a Lei nº 8.080, de 19 de setembro de 1990, e a Lei nº 8.142, de 28 de dezembro de 1990, para criar medidas de estímulo à participação de profissionais de saúde mulheres na direção de hospitais e clínicas especializadas do sistema público de saúde, instituindo cotas para mulheres na gestão dessas instituições; e dá outras providências."
2483986,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2483986,PL,139,460,2025,"Dispõe sobre o direito das parturientes de natimorto a terem ala de internação separada das demais, serem assistidas por assistentes sociais e psicólogos até a fase final do puerpério, nos serviços de saúde público e privado que integram o Sistema Único de Saúde (SUS)."
2484002,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484002,PL,139,461,2025,"Altera o inciso IV do §5º do art. 171 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal Brasileiro), para reduzir de 70 para 60 anos a idade a partir da qual se aplica o acréscimo de pena de 1/3 (um terço) ao dobro, quando o crime de estelionato for cometido contra idoso ou vulnerável"
2484007,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484007,PL,139,463,2025,"Altera a Lei n° 12.711, de 29 de agosto de 2012, para assegurar reserva de vaga em instituição federal de ensino superior e de ensino técnico de nível médio para estudante com deficiência que não tenha cursado integralmente a etapa anterior de estudo em escola pública ou em escola conveniada com o poder público, e dá outras providências."
2484026,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484026,PL,139,464,2025,"Altera o art. 59 da Lei nº 8.171, de 17 de janeiro de 1991 (Lei da Política Agrícola), para garantir o caráter facultativo da adesão ao PROAGRO."
2484047,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484047,PL,139,465,2025,Dispõe sobre a organização dos serviços de saúde para a realização de exames de mamografia e citologia do colo do útero em mulheres com deficiência.
2484048,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484048,PL,139,466,2025,Dispõe sobre a criação de salas de acomodação sensorial para pessoas com transtorno do espectro autista em estabelecimentos de saúde.
2484051,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484051,PL,139,467,2025,Dispõe sobre a criação do Programa Nacional de Proteção ao Agronegócio e Comunidades Rurais e dá outras providências.
2484061,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484061,PL,139,468,2025,"Insere-se ao art. 6º da Lei nº 11.284, de 2 de março de 2006, os §§ 4º, 5º e 6º, para detalhar os requisitos de concessão florestal à comunidade local."
2484063,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484063,PL,139,469,2025,"Altera o art. 115 da Lei nº 8.213, de 24 de julho de 1991, que dispõe sobre os Planos de Benefícios da Previdência Social, para que descontos referentes a mensalidades ou contribuições nos benefícios previdenciários, por associações e demais entidades de aposentados legalmente reconhecidas, sejam condicionadas à celebração prévia de acordo de cooperação com o Instituto Nacional do Seguro Social (INSS) , bem como para obrigar o ressarcimento ao beneficiário e fixar multa em caso de desconto indevido."
2484071,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484071,PL,139,471,2025,"Altera a Lei nº 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), para vedar obrigações patrimoniais, financeiras ou indenizatórias a vítimas de violência doméstica em benefício de seus agressores, e dá outras providências."
2484072,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484072,PL,139,472,2025,Institui a nível nacional a definição de antissemitismo da Aliança Internacional para a Memória do Holocausto.
2484073,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484073,PL,139,473,2025,"Altera a redação da Lei nº 7716, de 5 de janeiro de 1989 e revoga a Lei nº 2.889, de 1º. de outubro de 1956."
2484078,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484078,PL,139,475,2025,"Torna doloso e inafiançável o crime de embriaguez ao volante com resultado morte e o equipara a crime hediondo, alterando a  Código de Trânsito Brasileiro e a Lei nº 8.072, de 25 de julho de 1990."
2484083,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484083,PL,139,476,2025,"Altera a Lei complementar nº 214, de 16 de janeiro de 2025, para reduzir de 50% para 30% o percentual mínimo de receita bruta decorrente de exportação exigido para a suspensão do pagamento do IBS e da CBS na aquisição de produtos agropecuários in natura destinados à industrialização para exportação."
2484084,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484084,PL,139,477,2025,Acrescenta o §7º ao art. 1º da Lei nº 11.438 de 29 de dezembro de 2006 (Lei de Incentivo ao Esporte).
2484085,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484085,PL,139,478,2025,"Altera os artigos 294 e 295 do Decreto-Lei nº 1.002, de 21 de outubro de 1969 (Código de Processo Penal Militar), para aperfeiçoar atos probatórios relacionados à admissibilidade da prova no processo penal militar."
2484087,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484087,PL,139,479,2025,Define a Pessoa com Transtorno do Déficit de Atenção com Hiperatividade (TDAH).como Pessoa com Deficiência para todos os efeitos legais e dá outras providências.
2484089,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484089,PL,139,480,2025,"Artera o § 1º do art. 224 da Lei nº 13.105, de 16 de março de 2015 (Código de Processo Civil"
2484092,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484092,PL,139,481,2025,"Dispõe sobre a obrigatoriedade de campanhas informativas e educativas permanentes sobre Violência Doméstica e Familiar contra a Mulher, nos termos da Lei nº 11.340, de 2006 (Lei Maria da Penha), e dá outras providências."
2484097,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484097,PL,139,482,2025,"Altera a Lei nº 11.664, de 29 de abril de 2008, que dispõe sobre a efetivação de ações de saúde que assegurem a prevenção, a detecção, o tratamento e o seguimento dos cânceres do colo uterino, de mama e colorretal no âmbito do Sistema Único de Saúde (SUS), para garantir a realização da mamografia de rastreamento a partir dos 40 anos."
2484101,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484101,PL,139,483,2025,"Dispõe sobre a criação da Política Nacional de Combate à Sífilis Congênita e de Atenção Integral à Saúde da Gestante e do Recém-Nascido, e dá outras providências"
2484103,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484103,PL,139,484,2025,"Proíbe o apoio, patrocínio, divulgação e contratação de shows, artistas ou eventos públicos que durante apresentações, em seus discursos, envolva apologia e incitação ao crime, induzimento ao suicídio, uso de drogas ou quaisquer outras incitações que exaltem crimes previstos no Código Penal e legislação penal especial."
2484110,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484110,PL,139,485,2025,"Dispõe sobre medidas cautelares, restritivas e de monitoramento a indivíduos investigados ou condenados por crimes de pedofilia, visando à proteção de crianças e adolescentes e à prevenção de reincidência."
2484111,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484111,PL,139,486,2025,"Dispõe sobre a criação de indenização emergencial para dependentes financeiros de vítimas fatais decorrentes de enchentes, estabelece a responsabilidade do Estado, define critérios para a concessão do benefício e prevê a criação de um fundo emergencial para viabilizar os pagamentos."
2484112,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484112,PL,139,487,2025,"Dispõe sobre a proibição de exibição de conteúdo inadequado em feiras, exposições e eventos públicos com a presença de menores de dezoito anos, e estabelece normas para as instituições de ensino superior no âmbito de eventos acadêmicos, culturais e artísticos por elas promovidos, em conformidade com o Estatuto da Criança e do Adolescente (ECA) e demais legislações."
2484126,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484126,PL,139,488,2025,"Altera a Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), para dispor sobre a publicidade digital em aplicações de internet."
2484136,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484136,PL,139,489,2025,"Altera o Decreto-Lei nº 5.452, de 1 de maio de 1943, que aprova a Consolidação das Leis do Trabalho, para prever que a exposição ao calor à céu aberto não enseja o pagamento de insalubridade."
2484142,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484142,PL,139,490,2025,"Dispõe sobre a concessão de empréstimos emergenciais pelos bancos públicos aos contribuintes da Previdência Social, em casos de atraso na liberação de benefícios previdenciários pelo Instituto Nacional do Seguro Social (INSS), e dá outras providências."
2484144,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484144,PL,139,491,2025,Institui a Política Nacional de Desenvolvimento e Aprimoramento dos Estabelecimentos Prisionais de Segurança Máxima; e dá outras providências.
2484145,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484145,PL,139,492,2025,"Insere o § 5º no art. 33 da Lei nº 11.343, de 26 de agosto de 2006, para agravar as penas relacionadas ao tráfico do cloridrato de cocaína em pedra “Crack”."
2484156,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484156,PL,139,495,2025,"Altera a Lei nº 11.892, de 18 de setembro de 2008, que cria os Institutos Federais de Educação, Ciência e Tecnologia, para incluir o Instituto Benjamin Constant entre as instituições de ensino com estrutura e organização equivalentes."
2484160,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484160,PL,139,496,2025,"Altera a Lei nº 10.893, de 13 de julho de 2004, a fim de ampliar o rol de agentes financeiros do FMM, incorporando as instituições financeiras públicas não federais."
2484162,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484162,PL,139,497,2025,Dispõe sobre a concessão de incentivos fiscais para investimentos em infraestrutura de mobilidade elétrica e geração de energia renovável para uso compartilhado e dá outras providências.
2484165,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484165,PL,139,498,2025,"Acrescenta o artigo 67-A a Lei nº 8.078, de 11 de setembro de 1990, que “dispõe sobre a proteção do consumidor e dá outras providencias para estabelecer penalidades a quem faz”, promove ou divulga publicidade que sabe ou deveria saber ser enganosa ou abusiva."
2484232,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484232,PL,139,500,2025,"Dispõe sobre o PRÊMIO DE INCENTIVO AO CUMPRIMENTO DE METAS DE SEGURANÇA PÚBLICA, e dá outras providências."
2484233,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484233,PL,139,501,2025,"Dispõe sobre a obrigatoriedade das empresas prestadoras de serviços e concessionárias de água, energia elétrica, telefone e internet de inserirem, nas faturas de consumo, mensagens sobre campanhas de conscientização mensal."
2484246,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484246,PL,139,502,2025,"Altera a Lei nº 14.016, de 2020, para vedar o descarte de alimentos, criminalizar a prática, especialmente no contexto das empresas que se desfazem de alimentos em razão da redução de preços, e incentiva o estímulo a doação de alimentos para iniciativas de segurança alimentar e combate à fome."
2484252,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484252,PL,139,503,2025,"Altera o art. 1.696 da Lei nº 10.406, de 10 de janeiro de 2002 (Código Civil), para dispor sobre a prestação de alimentos nos casos de parentalidade socioafetiva."
2484254,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484254,PL,139,504,2025,Institui o Programa de Acolhimento e Suporte Psicoeducacional (PASP) para famílias de crianças com Transtorno do Espectro Autista (TEA) no âmbito do Sistema Único de Saúde (SUS) e dá outras providências.
2484256,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484256,PL,139,505,2025,Determina o perdimento de todos os instrumentos empregados para a prática de crime doloso.
2484257,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484257,PL,139,506,2025,"Altera a Lei nº 9.294, de 15 de julho de 1996, para incluir advertências obrigatórias nos rótulos de bebidas alcoólicas."
2484260,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484260,PL,139,507,2025,"Altera a Lei nº 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), para reforçar a proteção da vítima em Medida Protetiva de Urgência, bem como a responsabilização dos agentes de segurança pública, nos casos previstos."
2484269,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484269,PL,139,508,2025,Institui a Política Nacional de Desenvolvimento e Aprimoramento dos Estabelecimentos Prisionais de Segurança Máxima; e dá outras providências.
2484298,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484298,PL,139,510,2025,"Insere inciso  no art. 833 da Lei 13.105, de 16 março de 2015, que institui o Código de Processo Civil, para adicionar os bens de hospitais filantrópicos e as Santas Casas de misericórdia ao rol de bens impenhoráveis."
2484299,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484299,PL,139,511,2025,"Altera a Lei nº 13.709, de 14 de agosto de 2018, para estabelecer regras adicionais acerca da comunicação de incidentes de segurança."
2484301,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484301,PL,139,512,2025,"Altera a Lei 9.279, de 14 de maio de 1966, que regula os direitos e obrigações relativas à propriedade industrial para permitir o direito de uso da marca após utilização prolongada e sem oposição."
2484341,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484341,PL,139,515,2025,"Altera as Leis nº 8.212, de 24 de julho de 1991, e nº 8.213, de 24 de julho de 1991, para dispor que o aposentado pelo Regime Geral de Previdência Social (RGPS) que exerça ou retome atividade abrangida por esse regime seja isento da contribuição previdenciária incidente sobre seu salário de contribuição."
2484344,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484344,PL,139,516,2025,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, para incluir a inteligência emocional e a programação neurolinguística no currículo do Ensino Fundamental e Médio e dá outras providências."
2484345,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484345,PL,139,517,2025,"Institui o Programa Nacional de Valorização, Inovação e Capacitação dos Professores da Educação Básica e dá outras providências."
2484346,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484346,PL,139,518,2025,"Dispõe sobre a obrigatoriedade da realização de exames oftalmológicos e auditivos anuais para alunos do ensino fundamental e médio da rede pública de ensino, estabelece diretrizes para sua implementação e a participação das secretarias estaduais, distritais e municipais, e dá outras providências."
2484353,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484353,PL,139,519,2025,"Dispõe sobre a proteção ao caminhoneiro no exercício de sua atividade profissional, alterando o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para agravar penas e tipificar formas qualificadas de crimes praticados contra caminhoneiros."
2484354,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2484354,PL,139,520,2025,"Denomina ""Rei Pelé"" o túnel Santos-Guarujá."
