idProposicao,idAutor
2498918,204473
2498918,74273
2498918,178910
2498918,204455
2498918,220550
2498918,204449
2498918,160601
2498918,205865
2498918,204362
2498918,204387
2498918,220621
2498918,220558
2498928,220604
2498929,220604
2498930,220604
2498969,74158
2498977,220604
2498980,220604
2499052,220655
2499158,220604
2499159,220667
2499160,220659
2499275,220638
2499375,220527
2499427,220599
2499428,220599
2499429,220599
2499430,220599
2499452,73486
2499463,204412
2499505,160601
2499602,160635
2499639,220608
2499741,165470
2499799,141518
2499805,178871
2499849,221328
2499849,220657
2499849,204374
2499849,220574
2499849,204460
2499849,204369
2499849,204462
2499849,204378
2499849,220557
2499849,220654
2499849,220610
2499849,204481
2499849,178871
2499849,220531
2499849,204472
2499849,204526
2499849,220550
2499849,220530
2499849,204449
2499849,74084
2499849,205865
2499849,220546
2499849,230767
2499849,204387
2499849,220621
2499849,220558
2499849,220552
2499850,66828
2499853,141398
2499881,220527
2499887,204412
2499893,220604
2499899,204412
2499900,160629
2499901,204412
2499905,204412
2499913,204412
2499914,204412
2499920,204412
2499923,204412
2499925,204412
2499957,204573
2499958,220635
2499986,165470
2499995,73486
2500082,220613
2500103,226837
2500124,204444
2500125,204444
2500126,204444
2500134,220584
2500154,91228
2500155,204460
2500167,220608
2500167,204557
2500183,204374
2500204,178954
2500205,204534
2500231,204488
2500232,204524
2500242,220557
2500251,220552
2500252,204517
2500253,220586
2500260,160553
2500273,220599
2500279,220557
2500283,220557
2500291,133439
2500293,204525
2500295,220557
2500297,220543
2500298,220565
2500299,160512
2500300,160512
2500301,160512
2500302,160512
2500303,220670
2500306,220569
2500398,220686
2500421,204518
2500437,74356
2500438,220686
2500454,165470
2500455,74041
2500474,204412
2500525,220686
2500558,162332
2500594,162332
2500597,162332
2500619,178993
2500677,204388
2500697,160629
2500764,204528
2500764,204365
2500764,204455
2500764,156190
2500770,204528
2500770,204365
2500770,204455
2500770,156190
2500770,220633
2500771,204528
2500771,204365
2500771,204455
2500771,156190
2500771,220633
2500773,204412
2500774,220695
2500776,141411
2500883,220591
2500901,220591
2500921,204488
2500921,220533
2500948,157130
2500966,178884
2500981,220552
2501023,74262
2501087,160629
2501098,204536
2501137,220690
2501176,220695
2501246,73486
2501247,204572
2501252,143632
2501279,74858
2501279,224333
2501280,220635
2501281,220635
2501284,220635
2501290,220659
2501296,220659
2501298,220659
2501308,220624
2501324,220607
2501347,220565
2501350,213762
2501358,74856
2501378,220598
2501399,80815
2501401,80815
2501403,220550
2501539,220547
2501704,220605
2501704,227433
2501704,73801
2501733,204368
2501773,220571
2501774,220653
2501847,163321
2501848,160512
2501850,220558
2501851,74356
2501852,178829
2501854,213762
2501863,220537
2501872,220574
2501877,191923
2501878,220644
2501887,204441
2501998,204441
2502000,204460
2502007,220574
2502239,91228
2502243,73486
2502333,229432
2502339,220666
2502451,220683
2502452,73531
2502546,220532
2502573,220605
2502705,220604
2502707,220604
2502708,220649
2502711,160512
2502734,226837
2502776,220604
2502828,204444
2502865,220604
2502867,220604
2502876,74060
2502877,221328
2502880,74585
2502882,220604
2502883,220604
2502884,220604
2502885,220604
2502887,175765
2502896,178835
2502896,220578
2502897,220604
2502900,206018
2502900,204464
2502901,220673
2502932,204358
2502949,220533
2502996,220604
2503026,137070
2503053,204528
2503053,204455
2503053,156190
2503062,220630
2503063,220630
2503064,220630
2503065,220630
2503066,220630
2503067,220630
2503068,220630
2503069,220529
2503070,220546
2503079,204427
2503080,220657
2503086,220618
2503091,178871
2503093,178871
2503094,178871
2503110,204536
2503117,220644
2503135,160548
2503136,160548
2503139,160548
2503146,160548
2503149,160548
2503150,160548
2503154,157130
2503156,74856
2503158,74856
2503184,204394
2503207,204570
2503209,204412
2503212,204412
2503215,204412
2503218,204412
2503220,204412
2503224,204412
2503225,204412
2503227,204412
2503234,204412
2503237,204412
2503241,204412
2503242,220559
2503243,204412
2503246,204412
2503249,178970
2503263,178970
2503270,178970
2503273,178970
2503275,178970
2503286,178970
2503290,178970
2503293,204464
2503328,221328
2503331,178970
2503333,72442
2503334,178970
2503336,220590
2503337,220547
2503338,220557
2503343,178881
2503345,220553
2503362,220599
2503364,220599
2503373,143632
2503426,220615
2503434,104552
2503504,123086
2503512,204572
2503547,204540
2503579,204412
2503592,204412
2503613,220672
2503616,204570
2503620,141421
2503641,141421
2503642,204368
2503643,220594
2503702,220550
2503765,220547
2503771,220547
2503774,204412
2503776,204412
2503777,160548
2503782,220607
2503790,220623
2503819,74856
2503858,204412
2503859,204412
2503876,220612
2503880,141450
2503884,73486
2503894,204563
2503898,204355
2503912,220702
2503913,220589
2503915,141485
2503987,73579
2503987,220594
2503989,73486
2503991,204559
2503995,220554
2503997,220554
2504018,73579
2504026,73486
2504170,74856
2504170,74398
2504187,178970
2504270,220604
2504279,204456
2504284,204456
2504288,204456
2504294,204456
2504299,204456
2504304,204456
2504309,204456
2504311,204456
2504340,160601
2504353,204486
2504370,73486
2504517,73701
2504553,220539
2504562,178993
2504564,220668
2504603,220572
2504604,178946
2504605,220580
2504606,62881
2504642,224117
2504667,204567
2504669,73778
2504671,227660
2504674,227660
2504676,74478
2504691,178970
2504697,204572
2504698,227660
2504708,227660
2504715,227660
2504727,227660
2504751,74060
2504778,178970
2504804,220683
2504989,220630
2505077,226708
2505107,220590
2505311,178954
2505354,178954
2505355,178964
2505399,227660
2505405,178908
2505409,178908
2505423,178908
2505429,220577
2505440,178908
2505485,220530
2505493,204553
2505499,213762
2505514,213762
2506197,74356
2506316,220533
2506391,220640
2506420,225730
2506519,188097
2506524,220604
2506525,220604
2506540,204572
2506543,74356
2506548,204396
2506549,178970
2506564,206018
2506569,204404
2506570,66385
2506612,220599
2506613,220599
2506620,220540
2506626,204557
2506627,220540
2506628,220540
2506629,220540
2506631,220540
2506633,220540
2506634,74253
2506636,204520
2506637,66828
2506649,220618
2506654,204535
2506748,208297
2506752,220606
2506775,220584
2506817,204391
2506857,204481
2506869,74356
2506898,204396
2506899,204396
2506901,204396
2506903,74060
2506907,220699
2506911,220599
2506913,66385
2506963,204536
2507068,178934
2507109,204488
2507120,204488
2507122,178873
2507126,178934
2507169,66385
2507171,221338
2507224,204444
2507228,204444
2507251,220618
2507260,220621
2507261,220686
2507263,178871
2507264,178871
2507267,73579
2507270,220591
2507282,204572
2507283,204511
2507306,226179
2507323,73579
2507374,220611
2507425,204572
2507509,220651
2507776,143632
2507839,178871
2507851,178963
2507861,178992
2507891,204387
2507922,220543
2507923,220558
2507993,178829
2507995,220695
2508001,178884
2508002,220571
2508005,221328
2508006,221328
2508010,220607
2508038,73579
2508040,204572
2508194,220644
2508214,178989
2508216,221328
2508216,73579
2508216,220657
2508216,204374
2508216,220574
2508216,220690
2508216,204460
2508216,204462
2508216,204376
2508216,220595
2508216,220666
2508216,220590
2508216,220571
2508216,220673
2508216,178908
2508216,220654
2508216,220619
2508216,160758
2508216,160640
2508216,178871
2508216,204427
2508216,204473
2508216,74383
2508216,160673
2508216,220568
2508216,204444
2508216,74273
2508216,204472
2508216,220559
2508216,204520
2508216,74585
2508216,179000
2508216,133810
2508216,220547
2508216,220655
2508216,220550
2508216,204449
2508216,204479
2508216,160601
2508216,205865
2508216,220693
2508216,165470
2508216,204416
2508216,204387
2508216,178947
2508216,220558
2508216,220552
2508218,204412
2508264,220615
2508275,220569
2508313,220548
2508313,220573
2508313,220623
2508313,204534
2508335,220659
2508335,220569
2508337,73579
2508380,204441
2508408,220615
2508410,74454
2508461,220548
2508461,220573
2508461,220686
2508461,204534
2508479,220573
2508479,220623
2508479,220667
2508479,204534
2508480,220548
2508480,220573
2508480,220667
2508480,204534
2508480,178992
2508495,220659
2508496,220589
2508498,220604
2508499,220604
2508500,220604
2508501,220604
2508502,74084
2508503,74084
2508543,204536
2508550,220584
2508560,204481
2508571,220686
2508572,220686
2508585,204472
2508605,204472
2508694,73579
2508745,204536
2508754,220607
2508815,220584
2508836,74253
2508861,204557
2508867,178843
2508871,220660
2508882,178884
2508893,74158
2508900,220623
2508903,74060
2508903,178987
2508906,74171
2508918,213762
2508920,206018
2508920,74171
2508920,220645
2508920,204407
2508920,74784
2508920,220615
2508920,204535
2508920,204464
2508920,220598
2508922,230767
2508942,220618
2509005,204473
2509006,160556
2509009,204412
2509029,204570
2509039,220644
2509196,220574
2509243,220654
2509296,204572
2509309,66828
2509340,141411
2509387,178975
2509395,220715
2509425,220653
2509454,220553
2509462,204473
2509467,74084
2509485,66385
2509535,178989
2509734,204550
2509761,204481
2509769,220715
2509794,220557
2509853,220547
2509861,220558
2509864,220547
2509904,220547
2509930,220604
2509934,220604
2509970,204460
2509974,204462
2509982,220609
2510099,220630
2510109,204368
2510372,198197
2510560,74374
2510632,204536
2510637,204460
2510695,73579
2510766,160758
2510774,73801
2510942,220599
2510945,220599
2510947,220599
2510973,204416
2511028,220674
2511029,220532
2511142,220574
2511173,220618
2511189,73579
2511193,220581
2511206,74159
2511288,204368
2511488,73778
2511628,204525
2511759,220549
2511774,204572
2511778,227660
2511795,141485
2511851,160161
2511944,178884
2512001,226837
2512039,218086
2512212,220534
2512223,204512
2512250,98148
2512369,220589
2512704,220646
2512704,208297
2512712,220646
2512712,208297
2512764,220646
2512764,208297
2512765,220540
2512768,178970
2512771,178970
2513325,220540
2513329,220690
2513354,220604
2513356,220604
2513357,220604
2513454,178829
2513527,220656
2513531,220594
2513577,220549
2513644,178829
2513886,220714
2513925,178829
2514237,220540
2514322,220595
2514327,220619
2514335,220595
2514363,204540
2514454,220540
2514455,220540
2514458,220540
2514461,220540
2514470,204512
2514611,220690
2514759,227660
2514760,227660
2514763,220621
2514808,220540
2514810,220540
2514813,220540
2514842,121948
2514843,220604
2514844,220604
2514865,220538
2514871,160512
2514873,160512
2514935,220540
2514942,220540
2514949,220540
2515007,160548
2515008,160548
2515010,160548
2515013,160548
2515015,160548
2515018,160548
2515092,220624
2515240,220653
2515242,220653
2515253,220604
2515254,220604
2515262,220604
2515275,74856
2515277,220604
2515278,220604
2515280,98148
2515281,160635
2515291,98148
2515359,141408
2515398,141555
2515399,141555
2515402,141555
2515404,141555
2515405,141555
2515460,204460
2515513,178871
2515534,204488
2515534,220570
2515534,220646
2515534,74856
2515535,220536
2515590,220620
2515591,133439
2515591,206018
2515591,220645
2515591,66828
2515591,220531
2515591,220639
2515591,73531
2515591,139285
2515591,74858
2515591,178987
2515591,220615
2515591,221338
2515591,157130
2515591,220660
2515592,220620
2515596,178871
2515601,178871
2515603,178871
2515604,178871
2515626,198197
2515627,220653
2515631,74084
2515633,220540
2515634,220540
2515635,220540
2515636,220540
2515638,220540
2515639,220540
2515640,220540
2515659,220540
2515660,220540
2515661,220540
2515662,220540
2515664,220690
2515680,204528
2515680,204365
2515680,204455
2515680,156190
2515693,220702
2515735,204481
2515769,160598
2515773,204488
2515783,227660
2515784,227660
2515788,227660
2515789,227660
2515790,227660
2515791,227660
2515792,227660
2515799,220686
2515800,220686
2515816,220642
2515911,220604
2515941,220529
2515944,73579
2515951,220547
2515952,220547
2515957,204459
2515992,178970
2516015,178970
2516021,74856
2516044,178934
2516071,220577
2516117,220673
2516119,220673
2516120,220602
2516125,80815
2516126,80815
2516132,178985
2516150,220532
2516162,74171
2516191,73486
2516195,178881
2516199,220553
2516353,220569
2516365,178985
2516397,74171
2516408,74171
2516440,178970
2516459,220546
2516561,220714
2516565,220559
2516603,220576
2516630,220571
2516641,73692
2516686,178989
2516689,205476
2516724,208297
2516726,220672
2516731,153423
2516738,215043
2516743,220642
2516743,220701
2516743,204494
2516743,160161
2516789,220574
2516792,220574
2516804,178946
2516807,220577
2516808,178954
2516842,141470
2516855,220599
2516869,204456
2516874,98148
2516889,178993
2516913,220577
2516942,178829
2516953,220608
2516962,220712
2516965,220560
2516979,204464
2516980,160601
2516981,204464
2516994,74158
2517060,220539
2517109,133439
2517109,220605
2517109,220548
2517109,74171
2517109,220602
2517109,220573
2517109,220623
2517109,220663
2517109,220664
2517109,178857
2517109,139285
2517109,220662
2517109,178931
2517109,73778
2517109,220648
2517109,74158
2517109,188097
2517109,160517
2517109,220667
2517109,122158
2517109,178887
2517109,204534
2517289,227660
2517350,204372
2517412,178954
2517480,74044
2517510,220540
2517517,204497
2517519,208297
2517530,220586
2517538,178858
2517566,204553
2517601,178829
2517604,204479
2517641,220604
2517645,220604
2517647,160598
2517696,220546
2517812,91228
2517819,141459
2517821,141459
2517837,204517
2517838,204517
2517839,204517
2517840,74084
2517841,74084
2517842,74084
2517901,220576
2517966,221148
2517968,220670
2517986,92776
2518007,204416
2518111,220547
2518115,178857
2518116,204416
2518119,220540
2518120,220540
2518121,220540
2518122,220540
2518123,220540
2518124,220540
2518143,220623
2518152,220574
2518155,220574
2518156,66828
2518160,225730
2518417,220556
2518513,73531
2518540,221328
2518551,221328
2518570,220635
2518571,220635
2518572,220635
2518581,220559
2518582,220559
2518590,204488
2518593,220559
2518698,220539
2518795,220573
2518800,204528
2518800,73579
2518800,160559
2518800,141391
2518800,204388
2518800,204572
2518800,220557
2518800,220610
2518800,178871
2518800,220531
2518800,178910
2518800,204472
2518800,74253
2518800,204536
2518800,74084
2518800,220543
2518800,204387
2518803,220617
2518845,220569
2518851,204396
2518960,220670
2519260,160598
2519265,178871
2519560,141470
2519618,220549
2519661,141408
2519698,74141
2519698,74398
2519699,204464
2519715,220633
2519718,220613
2519725,204404
2519726,204404
2519733,221328
2519850,204449
2519867,204372
2519872,220623
2519892,204528
2519892,204365
2519892,204455
2519892,156190
2519892,220633
2519919,74848
2519921,220620
2519922,220620
2519923,204472
2519924,204472
2519925,204536
2519927,204472
2519962,178970
2519983,163321
2519984,204372
2519991,178970
2520003,178970
2520056,141518
2520064,204412
2520069,141470
2520074,204412
2520075,204412
2520083,226837
2520103,204449
2520109,220683
2520118,220624
2520145,204369
2520150,220579
2520151,220579
2520517,204488
2520520,160629
2520523,160629
2520654,220588
2520662,220615
2520664,74858
2520677,220665
2520680,220630
2520681,220584
2520687,220623
2520697,179000
2520698,178992
2520700,204550
2520702,204372
2520703,220630
2520707,220642
2520710,204369
2520712,204411
2520712,178947
2520715,178871
2520716,220639
2520718,220613
2520719,220557
2520720,220557
2520728,220618
2520873,141458
2520875,220640
2520932,220702
2520942,220615
2520971,204412
2521015,204355
2521019,204572
2521021,220612
2521031,220640
2521042,220695
2521058,204406
2521098,220604
2521099,220604
2521100,220604
2521101,73778
2521141,220673
2521144,220695
2521146,204572
2521149,220695
2521162,160588
2521194,204427
2521230,220572
2521238,220557
2521255,220659
2521257,227660
2521258,227660
2521259,191923
2521260,191923
2523381,220555
2523381,220553
2523381,204407
2523381,220551
2523381,74398
2523383,230765
2523385,74398
2523388,178843
2523390,220646
2523390,220569
2523499,204472
2523503,204472
2523505,204472
2523573,220577
2523657,220659
2523657,220569
2523661,204525
2523666,220569
2523670,160601
2523671,220604
2523676,220595
2523678,160552
2523684,160601
2523685,208297
2523704,204412
2523711,220556
2523712,178954
2523713,178954
2523715,220548
2523716,204376
2523729,178871
2523730,220613
2523732,204474
2523742,204379
2523750,220638
2523759,141485
2523766,141421
2523767,220586
2523777,220534
2523784,220659
2523787,204472
2523788,220595
2523792,220595
2523793,220595
2523794,230957
2523835,160629
2523836,160629
2523837,160629
2524285,178829
2524285,220659
2524286,178876
2524287,223128
2524296,141516
2524313,178884
2524316,220555
2524320,220568
2524323,204368
2524336,220644
2524355,220672
2524891,160673
2524913,230768
2524945,133439
2524951,204395
2524953,73579
2525009,141456
2525010,160512
2525011,160512
2525013,160512
2525014,160512
2525015,160512
2525020,178887
2525025,178887
2525037,178887
2525046,220539
2525049,220633
2525052,220539
2525058,220539
2525059,178954
2525077,220539
2525079,204536
2525096,204570
2525097,230957
2525125,220690
2525183,220590
2525183,220546
2525215,220674
2525272,204407
2525272,178987
2525304,152605
2525319,204396
2525320,204396
2525324,220630
2525328,204441
2525337,220644
2525346,220544
2525388,220612
2525389,220612
2525440,220539
2525441,220607
2525561,178860
2525570,178943
2525571,178943
2525579,74428
2525582,220697
2525597,220648
2525598,220648
2525599,220648
2525616,220550
2525620,178954
2525631,220577
2525654,220604
2525658,220604
2525663,220604
2525665,204501
2525665,220554
2525665,220632
2525665,73433
2525665,220548
2525665,220629
2525665,220688
2525665,220527
2525665,141456
2525665,178970
2525665,178857
2525665,141470
2525665,209189
2525665,220640
2525665,74156
2525665,74858
2525665,74041
2525665,220599
2525665,160535
2525665,74398
2525665,188097
2525665,171786
2525665,204453
2525665,178986
2525665,74159
2525665,160556
2525665,74161
2525665,220606
2525665,204480
2525665,178887
2525665,220682
2525665,74283
2525665,160569
2525665,224333
2525732,178887
2525755,220534
2525762,204368
2525807,178954
2525861,205476
2525913,220708
2525925,220534
2525945,220613
2525947,204449
2526321,204376
2526355,204355
2526374,160598
2526375,160598
2526398,160666
2526399,160535
2526414,141485
2526442,220565
2526452,220565
2526482,220565
2526483,220565
2526485,220692
2526539,204450
2526631,220577
2526661,160512
2526683,220644
2526698,73778
2526707,220576
2526721,220610
2526721,220570
2526722,220610
2526722,220570
2526723,220610
2526723,220570
2526724,220610
2526724,220570
2526726,220610
2526726,220570
2526731,220610
2526731,220570
2526732,220610
2526732,220570
2526742,204464
2526745,220548
2526746,220548
2526747,220548
2526772,220693
2526776,204464
2526777,220697
2526778,220693
2526784,220693
2526785,220539
2526834,74856
2526861,220700
2526870,204462
2526876,220674
2526884,204514
2526889,220547
2526893,220547
2526894,220547
2526897,220547
2526902,220540
2526903,220540
2526904,220540
2526905,220540
2526906,220540
2526907,220540
2526910,178871
2526913,220540
2526915,220540
2526917,220540
2526920,220540
2526921,220540
2526953,220557
2526955,220542
2526956,204462
2526991,107970
2526992,204553
2527110,220533
2527116,204474
2527119,178954
2527137,204412
2527140,220540
2527141,220540
2527142,220540
2527143,220540
2527144,220540
2527145,220540
2527146,220540
2527169,220635
2527189,220624
2527192,204412
2527193,220589
2527234,230768
2527299,178934
2527320,220533
2527321,220653
2527322,204462
2527328,220693
2527331,220676
2527345,204511
2527346,204511
2527347,178970
2527348,178970
2527379,204459
2527381,220533
2527395,160575
2527565,160575
2527654,220642
2527660,220594
2527680,220659
2527685,220546
2527706,220595
2527707,220540
2527725,220650
2527772,141421
2527882,178964
2527884,204514
2527900,178829
2527902,165470
2527940,220651
2527952,220615
2527975,220609
2527977,73579
2528001,204406
2528002,204488
2528042,220547
2528043,220624
2528046,141518
2528049,204514
2528053,220618
2528054,220565
2528058,220565
2528141,141485
2528301,220584
2528306,178970
2528307,220638
2528309,220648
2528319,220611
2528327,220584
2528376,204514
2528382,204374
2528383,220533
2528388,141464
2528392,204462
2528413,204570
2528424,178871
2528425,220589
2528433,73692
2528434,220641
2528442,204372
2528444,220573
2528444,220667
2528444,204534
2528472,220648
2528475,204514
2528477,220672
2528507,220557
2528509,220649
2528537,220583
2528550,220557
2528559,220532
2528578,178972
2528606,220557
2528619,220659
2528659,220540
2528660,220540
2528688,204368
2528696,208297
2528697,208297
2528698,208297
2528716,220547
2528730,204525
2528886,220665
2529056,160556
2529056,220682
2529057,220618
2529070,220553
2529072,220540
2529077,210989
2529082,204494
2529095,220577
2529111,178972
2529111,220657
2529111,204388
2529111,204572
2529111,204460
2529111,204369
2529111,204462
2529111,220571
2529111,204367
2529111,220557
2529111,220642
2529111,220673
2529111,204512
2529111,220654
2529111,220619
2529111,204518
2529111,178871
2529111,220545
2529111,220534
2529111,204365
2529111,204520
2529111,204536
2529111,204455
2529111,204526
2529111,156190
2529111,220628
2529111,204449
2529111,160642
2529111,204390
2529111,74084
2529111,220633
2529111,220693
2529111,220546
2529111,230767
2529111,165470
2529111,204416
2529111,204387
2529111,220569
2529111,220651
2529111,220558
2529128,204410
2529129,204410
2529154,220595
2529162,74848
2529163,220568
2529166,220573
2529171,204482
2529179,204482
2529204,220543
2529217,160559
2529224,175765
2529234,220547
2529235,220547
2529248,220547
2529263,220686
2529265,220686
2529385,220582
2529385,204407
2529385,220551
2529385,220606
2529389,204407
2529389,220551
2529389,220606
2529390,220582
2529390,204407
2529390,220551
2529390,220606
2529394,220582
2529394,204407
2529394,220551
2529394,220606
2529395,220582
2529395,204407
2529395,220551
2529395,220606
2529399,141421
2529418,178929
2529461,178835
2529478,204514
2529505,204462
2529531,220548
2529544,227660
2529548,227660
2529549,220618
2529550,227660
2529556,220548
2529561,220683
2529590,204355
2529593,204355
2529714,220685
2529731,220550
2529758,220626
2529798,204488
2529801,74856
2529805,137070
2529830,220574
2529831,220558
2529832,220686
2529914,74400
2529915,204453
2529965,220609
2529967,178954
2529980,178871
2529982,204550
2529983,160556
2529987,220533
2529991,220623
2529994,74044
2529995,220557
2530244,220623
2530250,220686
2530252,220686
2530257,220686
2530441,178829
2530447,161440
2530456,220612
2530482,73486
2530535,204520
2530552,141485
2530557,204410
2530622,88256
2531181,204570
2531188,204473
2531261,220623
2531269,204356
2531284,204356
2531328,220531
2531335,220531
2531337,204495
2531337,204501
2531337,220554
2531337,221148
2531337,220556
2531337,220632
2531337,73433
2531337,73701
2531337,160538
2531337,220548
2531337,204426
2531337,141398
2531337,220704
2531337,220629
2531337,220565
2531337,220553
2531337,220671
2531337,220602
2531337,220688
2531337,160575
2531337,204445
2531337,191923
2531337,220700
2531337,178873
2531337,220696
2531337,220527
2531337,141456
2531337,178970
2531337,178857
2531337,141464
2531337,141470
2531337,209189
2531337,74141
2531337,220640
2531337,162067
2531337,231911
2531337,74156
2531337,74858
2531337,74041
2531337,178866
2531337,160535
2531337,74398
2531337,188097
2531337,171786
2531337,204453
2531337,178986
2531337,74159
2531337,160556
2531337,74160
2531337,171617
2531337,204492
2531337,74400
2531337,160604
2531337,74161
2531337,220606
2531337,204480
2531337,74371
2531337,178887
2531337,73604
2531337,220682
2531337,160610
2531337,74376
2531337,74283
2531337,160569
2531337,224333
2531337,204559
2531337,160592
2531371,220629
2531400,220574
2531409,220653
2531431,220684
2531436,220653
2531437,220653
2531447,160632
2531453,220540
2531455,220534
2531474,220539
2531476,73768
2531500,220537
2531501,220537
2531512,220540
2531514,220540
2531515,220540
2531525,218086
2531530,204571
2531537,220573
2531539,220540
2531583,220573
2531598,220574
2531614,141485
2531615,220559
2531621,220652
2531637,220540
2531649,220557
2531670,220684
2531681,220635
2531682,220635
2531689,178873
2531693,141408
2531695,204427
2531710,204535
2531718,178871
2531911,204536
2531914,122974
2531924,220568
2531925,204356
2531930,204356
2531932,220568
2531938,178910
2531940,178910
2531945,220606
2531970,204557
2531971,204514
2531981,204457
2531982,204457
2531983,204457
2531984,204457
2531985,204457
2531991,204482
2532008,204553
2532029,220640
2532036,220656
2532048,160598
2532055,160559
2532056,204557
2532058,204536
2532073,220555
2532083,220656
2532120,220658
2532126,178989
2532323,178881
2532422,204572
2532444,98148
2532478,178964
2532509,204494
2532543,178866
2532595,220623
2532612,163321
2532644,220610
2532645,204535
2532694,220615
2532810,220659
2532963,220542
2533035,220577
2533056,204364
2533062,160758
2533131,204376
2533162,175765
2533175,160673
2533214,204567
2533217,178873
2533306,204488
2533311,204514
2533387,178873
2533397,204482
2533405,178970
2533413,74060
2533415,74856
2533491,220547
2533685,204485
2533705,74398
2533708,220647
2533809,141464
2533839,204512
2533859,220673
2533861,220673
2533964,220539
2533966,220539
2533971,141408
2533972,220547
2533976,73486
2534035,178876
2534103,220683
2534108,178876
2534137,220683
2534149,220534
2534151,220666
2534202,141421
2534228,220690
2534271,220548
2534271,220573
2534271,204534
2534298,220565
2534329,160512
2534336,178887
2534337,178887
2534350,220554
2534350,74041
2534350,74398
2534401,220625
2534402,220625
2534410,220625
2534532,166402
2534565,141408
2534589,98148
2534613,220542
2534618,73486
2534749,204536
2534782,220687
2534850,141421
2534897,204553
2534899,74856
2534901,220685
2534910,220572
2534917,74784
2534968,204449
2535045,178829
2535422,141450
2535440,178866
2535457,220547
2535460,220572
2535471,178871
2535487,220543
2535496,165470
2535500,204528
2535500,204365
2535500,204455
2535500,156190
2535500,220633
2535597,204450
2535607,220586
2535610,73701
2535613,220688
2535617,220715
2535620,220715
2535622,220715
2535623,220715
2535624,220715
2535628,220695
2535652,220695
2535732,178843
2535739,178843
2535749,178843
2535812,204407
2535812,152605
2535812,204535
2535874,178829
2536100,220681
2536101,220715
2536102,220715
2536104,220715
2536105,220715
2536107,220715
2536110,220715
2536111,220715
2536112,220715
2536113,220715
2536114,220715
2536177,204536
2536213,204495
2536213,204501
2536213,220554
2536213,221148
2536213,220556
2536213,220632
2536213,73433
2536213,73701
2536213,160538
2536213,220548
2536213,204426
2536213,141398
2536213,220704
2536213,220629
2536213,220565
2536213,220553
2536213,220671
2536213,220602
2536213,220688
2536213,160575
2536213,204445
2536213,191923
2536213,220700
2536213,178873
2536213,220696
2536213,220527
2536213,141456
2536213,178970
2536213,178857
2536213,141464
2536213,141470
2536213,209189
2536213,74141
2536213,220640
2536213,162067
2536213,231911
2536213,74156
2536213,74858
2536213,74041
2536213,178866
2536213,160535
2536213,74398
2536213,188097
2536213,171786
2536213,204453
2536213,178986
2536213,74159
2536213,160556
2536213,74160
2536213,171617
2536213,204492
2536213,74400
2536213,160604
2536213,74161
2536213,220606
2536213,204480
2536213,74371
2536213,178887
2536213,73604
2536213,220682
2536213,160610
2536213,74376
2536213,74283
2536213,160569
2536213,224333
2536213,204559
2536213,160592
2536214,204488
2536233,220618
2536277,220653
2536287,150418
2536291,204514
2536293,73701
2536567,80815
2536612,188097
2536613,188097
2536616,188097
2536635,188097
2536669,220686
2536693,220715
2536695,220715
2536701,220715
2536705,220715
2536708,220635
2536732,220695
2536735,162332
2536749,220715
2536750,220715
2536751,220715
2536752,220715
2536757,220715
2536759,220715
2536761,220715
2536776,220715
2536781,220715
2536782,220715
2536783,220715
2536787,220715
2536790,139285
2536800,220715
2536801,220715
2536802,220715
2536803,220715
2536804,220715
2536816,220552
2536827,220715
2536829,220715
2536830,220715
2536832,220715
2536833,220715
2536834,220715
2536835,220715
2536836,220715
2536837,220715
2536838,220715
2536852,66385
2537144,141464
2537217,220648
2537243,220715
2537247,220715
2537252,220715
2537255,220715
2537256,220715
2537261,220708
2537280,220666
2537281,204388
2537283,204550
2537296,204416
2537297,220645
2537311,220715
2537331,178934
2537339,220695
2537342,220695
2537416,204472
2537417,204472
2537418,220715
2537419,220715
2537420,204472
2537424,204472
2537425,98057
2537467,204572
2537486,220539
2537490,220539
2537494,220610
2537497,220610
2537499,220610
2537500,220610
2537501,220558
2537502,220610
2537504,220610
2537512,220610
2537522,220715
2537524,220715
2537525,220715
2537527,220715
2537529,220715
2537530,220715
2537543,220715
2537545,220715
2537546,220715
2537548,220715
2537551,220699
2537555,66828
2537559,220610
2537561,73486
2537600,204488
2537609,220715
2537612,220715
2537613,220715
2537615,220715
2537616,220715
2537617,220715
2537637,220715
2537638,74856
2537641,220715
2537644,220715
2537645,220715
2537646,220715
2537647,220715
2537683,220715
2537684,220715
2537685,220715
2537686,220715
2537693,220715
2537815,220658
2537828,141464
2537861,204536
2537921,220715
2537922,220715
2537923,220715
2537957,220715
2537960,220715
2537967,220715
2538002,220715
2538003,220715
2538004,220715
2538023,220715
2538133,206018
2538133,74171
2538140,178992
2538141,178992
2538163,220615
2538206,204406
2538212,74084
2538218,98148
2538254,220672
2538271,220540
2538272,220540
2538273,220540
2538274,220540
2538275,220540
2538276,220540
2538277,220540
2538278,220540
2538279,220540
2538280,220540
2538281,220540
2538282,220540
2538283,220540
2538284,220540
2538285,220540
2538286,220540
2538287,220540
2538288,220540
2538289,220540
2538290,220540
2538291,220540
2538292,220540
2538293,220540
2538294,220540
2538295,220540
2538296,220540
2538297,220540
2538298,220540
2538299,220540
2538300,220540
2538301,220540
2538302,220540
2538304,220540
2538305,220540
2538306,220540
2538307,220540
2538309,220540
2538310,220540
2538311,220540
